date,gold_price,gold_price_3y,gold_price_5y,gold_price_price_floor,gold_price_floor_spot_3y,gold_price_floor_spot_5y,silver_price,silver_price_3y,silver_price_5y,silver_price_price_floor,silver_price_floor_spot_3y,silver_price_floor_spot_5y,zinc_price,zinc_price_3y,zinc_price_5y,zinc_price_price_floor,zinc_price_floor_spot_3y,zinc_price_floor_spot_5y,copper_price,copper_price_3y,copper_price_5y,copper_price_price_floor,copper_price_floor_spot_3y,copper_price_floor_spot_5y,lead_price,lead_price_3y,lead_price_5y,lead_price_price_floor,lead_price_floor_spot_3y,lead_price_floor_spot_5y,cad_usd,cad_usd_3y,cad_usd_5y,cad_usd_price_floor,cad_usd_floor_spot_3y,cad_usd_floor_spot_5y
2010-01-01,1082.75,867.9819444444445,736.5916666666667,736.5916666666667,867.9819444444445,736.5916666666667,16.29,14.500833333333333,12.656333333333333,12.656333333333333,14.500833333333333,12.656333333333333,2414.6625,2226.2527684395895,2307.4141743098417,2226.2527684395895,2226.2527684395895,2307.4141743098417,7367.375,6466.368988693279,6003.4114012702485,6003.4114012702485,6466.368988693279,6003.4114012702485,2352.15,2149.604422529066,1754.156315012526,1754.156315012526,2149.604422529066,1754.156315012526,1.0438,1.09045,1.1226333333333334,1.0438,1.0438,1.0438
2010-02-01,1112.5,880.0791666666668,747.8575,747.8575,880.0791666666668,747.8575,16.12,14.551111111111108,12.8025,12.8025,14.551111111111108,12.8025,2158.8,2193.9590184395897,2321.342840976508,2158.8,2158.8,2158.8,6867.675,6498.300238693279,6063.754317936916,6063.754317936916,6498.300238693279,6063.754317936916,2125.775,2159.3460891957334,1773.3696483458593,1773.3696483458593,2125.775,1773.3696483458593,1.0572,1.087288888888889,1.119585,1.0572,1.0572,1.0572
2010-03-01,1109.5,892.4680555555556,759.2241666666666,759.2241666666666,892.4680555555556,759.2241666666666,17.5,14.66638888888889,12.974333333333334,12.974333333333334,14.66638888888889,12.974333333333334,2277.26304347826,2166.76683025338,2336.3984155106696,2166.76683025338,2166.76683025338,2277.26304347826,7466.9347826087,6526.123553361704,6131.888151615315,6131.888151615315,6526.123553361704,6131.888151615315,2162.67608695652,2166.3932784798794,1792.7194085252934,1792.7194085252934,2162.67608695652,1792.7194085252934,1.0229,1.0832527777777778,1.1163666666666667,1.0229,1.0229,1.0229
2010-04-01,1175.25,906.2805555555556,771.5916666666667,771.5916666666667,906.2805555555556,771.5916666666667,18.62,14.808611111111112,13.168333333333333,13.168333333333333,14.808611111111112,13.168333333333333,2367.5,2133.4514062767716,2354.226986939241,2133.4514062767716,2133.4514062767716,2354.226986939241,7729.8375,6525.470647659949,6204.221951218488,6204.221951218488,6525.470647659949,6204.221951218488,2272.15,2174.3930591816334,1814.24730535069,1814.24730535069,2174.3930591816334,1814.24730535069,1.0052,1.0796472222222222,1.1125216666666666,1.0052,1.0052,1.0052
2010-05-01,1214.0,921.7638888888889,784.8766666666667,784.8766666666667,921.7638888888889,784.8766666666667,18.53,14.955277777777777,13.358333333333333,13.358333333333333,14.955277777777777,13.358333333333333,1969.78947368421,2081.292119170116,2366.298353167311,1969.78947368421,1969.78947368421,1969.78947368421,6843.15789473684,6502.281911931739,6264.24291613077,6264.24291613077,6502.281911931739,6264.24291613077,1876.78947368421,2168.026100117306,1829.1056715787604,1829.1056715787604,1876.78947368421,1829.1056715787604,1.0403,1.078125,1.108935,1.0403,1.0403,1.0403
2010-06-01,1240.5,938.2083333333334,798.2716666666666,798.2716666666666,938.2083333333334,798.2716666666666,18.74,15.127500000000001,13.552333333333333,13.552333333333333,15.127500000000001,13.552333333333333,1746.51136363636,2029.0103581071048,2374.188580440038,1746.51136363636,1746.51136363636,1746.51136363636,6501.5,6474.150298175125,6313.772461585316,6313.772461585316,6474.150298175125,6313.772461585316,1707.28409090909,2147.76613438859,1841.182944306033,1707.28409090909,1707.28409090909,1707.28409090909,1.0376,1.0773611111111112,1.1055583333333334,1.0376,1.0376,1.0376
2010-07-01,1168.0,952.1319444444445,810.6191666666666,810.6191666666666,952.1319444444445,810.6191666666666,17.66,15.258888888888887,13.7275,13.7275,15.258888888888887,13.7275,1847.02727272727,1981.8084641677108,2385.0251460966037,1847.02727272727,1847.02727272727,1847.02727272727,6750.56818181818,6439.973530498357,6366.140661441014,6366.140661441014,6439.973530498357,6366.140661441014,1843.96590909091,2113.642081358287,1857.623645965485,1843.96590909091,1843.96590909091,1843.96590909091,1.0422,1.0771388888888889,1.1025466666666666,1.0422,1.0422,1.0422
2010-08-01,1233.5,967.8402777777778,823.9608333333332,823.9608333333332,967.8402777777778,823.9608333333332,18.87,15.45111111111111,13.929666666666666,13.929666666666666,15.45111111111111,13.929666666666666,2047.47619047619,1948.566956832454,2397.4710371499946,1948.566956832454,1948.566956832454,2047.47619047619,7302.66666666667,6434.486367198693,6424.653287703642,6424.653287703642,6434.486367198693,6424.653287703642,2082.79761904762,2084.9644268368825,1877.5465987071875,1877.5465987071875,2082.79761904762,1877.5465987071875,1.0404,1.076652777777778,1.099815,1.0404,1.0404,1.0404
2010-09-01,1311.0,983.7638888888889,837.9208333333333,837.9208333333333,983.7638888888889,837.9208333333333,22.07,15.684999999999999,14.172,14.172,15.684999999999999,14.172,2150.94318181818,1928.1042674385144,2410.042628059086,1928.1042674385144,1928.1042674385144,2150.94318181818,7729.59090909091,6436.104170228997,6489.3021513400045,6436.104170228997,6436.104170228997,6489.3021513400045,2192.85227272727,2056.2096288570847,1898.5479244647634,1898.5479244647634,2056.2096288570847,1898.5479244647634,1.033,1.076827777777778,1.0974033333333333,1.033,1.033,1.033
2010-10-01,1336.75,999.1458333333334,852.3225,852.3225,999.1458333333334,852.3225,23.96,15.95277777777778,14.441833333333333,14.441833333333333,15.95277777777778,14.441833333333333,2373.5619047619,1911.2590667253785,2424.8819534559107,1911.2590667253785,1911.2590667253785,2373.5619047619,8289.7619047619,6443.581252124557,6559.862071974926,6443.581252124557,6443.581252124557,6559.862071974926,2383.54761904762,2019.0134878402916,1921.616972083811,1921.616972083811,2019.0134878402916,1921.616972083811,1.0179,1.0780083333333335,1.0947449999999999,1.0179,1.0179,1.0179
2010-11-01,1375.0,1015.2638888888889,867.0091666666666,867.0091666666666,1015.2638888888889,867.0091666666666,27.13,16.311111111111114,14.757166666666668,14.757166666666668,16.311111111111114,14.757166666666668,2283.29545454545,1903.7227662203284,2436.092938304396,1903.7227662203284,1903.7227662203284,2283.29545454545,8458.42045454545,6485.275380912435,6629.5330947021985,6485.275380912435,6485.275380912435,6629.5330947021985,2364.97727272727,1992.4876040019076,1944.0692448110835,1944.0692448110835,1992.4876040019076,1944.0692448110835,1.0129,1.0792777777777778,1.0919349999999999,1.0129,1.0129,1.0129
2010-12-01,1410.25,1031.201388888889,881.9633333333333,881.9633333333333,1031.201388888889,881.9633333333333,30.63,16.751944444444447,15.1205,15.1205,16.751944444444447,15.1205,2287.32142857143,1901.1873275078065,2443.892878780586,1901.1873275078065,1901.1873275078065,2287.32142857143,9152.85714285714,6555.334298460937,6705.796963749818,6555.334298460937,6555.334298460937,6705.796963749818,2413.20238095238,1986.8520219913257,1965.6201178269564,1965.6201178269564,1986.8520219913257,1965.6201178269564,1.0081,1.0794444444444444,1.0893783333333331,1.0081,1.0081,1.0081
2011-01-01,1333.5,1042.5833333333333,894.6916666666667,894.6916666666667,1042.5833333333333,894.6916666666667,27.75,17.05777777777778,15.417833333333334,15.417833333333334,17.05777777777778,15.417833333333334,2375.8125,1901.504088871443,2448.627253780586,1901.504088871443,1901.504088871443,2375.8125,9533.2,6623.509045935683,6785.619344702198,6623.509045935683,6623.509045935683,6785.619344702198,2583.975,1985.801769466073,1987.717320207909,1985.801769466073,1985.801769466073,1987.717320207909,0.9939,1.0789999999999997,1.0866566666666668,0.9939,0.9939,0.9939
2011-02-01,1409.75,1054.826388888889,908.9125,908.9125,1054.826388888889,908.9125,33.49,17.443055555555556,15.814333333333334,15.814333333333334,17.443055555555556,15.814333333333334,2473.45,1901.9200280248822,2452.856003780586,1901.9200280248822,1901.9200280248822,2452.856003780586,9880.9375,6677.392230459493,6867.385386368865,6677.392230459493,6677.392230459493,6867.385386368865,2595.575,1972.0786543867082,2009.852945207909,1972.0786543867082,1972.0786543867082,2009.852945207909,0.9876,1.0786944444444444,1.0839683333333334,0.9876,0.9876,0.9876
2011-03-01,1431.0,1068.5416666666667,923.0291666666667,923.0291666666667,1068.5416666666667,923.0291666666667,37.87,17.995277777777776,16.2495,16.2495,17.995277777777776,16.2495,2341.47826086957,1897.2059738677501,2451.41988059218,1897.2059738677501,1897.2059738677501,2341.47826086957,9503.35869565217,6707.0878667422285,6940.380132745676,6707.0878667422285,6707.0878667422285,6940.380132745676,2624.02173913043,1961.2755301812665,2033.6884524542854,1961.2755301812665,1961.2755301812665,2033.6884524542854,0.9766,1.0779638888888892,1.0809566666666666,0.9766,0.9766,0.9766
2011-04-01,1531.0,1086.9652777777778,937.9083333333333,937.9083333333333,1086.9652777777778,937.9083333333333,48.7,18.890555555555554,16.851833333333335,16.851833333333335,18.890555555555554,16.851833333333335,2371.47777777778,1899.7883742605673,2439.8055287403286,1899.7883742605673,1899.7883742605673,2371.47777777778,9482.75,6728.436982903844,6991.6852253382685,6728.436982903844,6728.436982903844,6991.6852253382685,2719.34722222222,1958.0664252429951,2059.50164689873,1958.0664252429951,1958.0664252429951,2059.50164689873,0.958,1.0764166666666668,1.077855,0.958,0.958,0.958
2011-05-01,1537.0,1105.2291666666667,952.625,952.625,1105.2291666666667,952.625,38.65,19.496111111111112,17.27716666666667,17.27716666666667,19.496111111111112,17.27716666666667,2159.6,1899.2682353716784,2416.721481121281,1899.2682353716784,1899.2682353716784,2159.6,8931.675,6744.424482903845,7006.226634068428,6744.424482903845,6744.424482903845,7006.226634068428,2419.6375,1963.720591909662,2080.3706052320636,1963.720591909662,1963.720591909662,2080.3706052320636,0.968,1.0755472222222222,1.0754883333333334,0.968,0.968,0.968
2011-06-01,1508.0,1121.2083333333333,967.7516666666667,967.7516666666667,1121.2083333333333,967.7516666666667,35.02,19.97861111111111,17.6825,17.6825,19.97861111111111,17.6825,2234.46590909091,1908.3874603596535,2400.6693977879477,1908.3874603596535,1908.3874603596535,2234.46590909091,9066.85227272727,6765.948157146269,7036.961293159337,6765.948157146269,6765.948157146269,7036.961293159337,2524.98863636364,1982.1782788985988,2106.39352189873,1982.1782788985988,1982.1782788985988,2106.39352189873,0.9766,1.0744361111111111,1.0732033333333333,0.9766,0.9766,0.9766
2011-07-01,1613.75,1140.701388888889,984.0308333333334,984.0308333333334,1140.701388888889,984.0308333333334,39.63,20.593888888888888,18.15233333333333,18.15233333333333,20.593888888888888,18.15233333333333,2397.75476190476,1923.4238245188437,2385.286342232392,1923.4238245188437,1923.4238245188437,2385.286342232392,9650.46428571429,6800.48822788471,7069.023396333941,6800.48822788471,6800.48822788471,7069.023396333941,2681.02380952381,2002.2055103225696,2133.5228869780954,2002.2055103225696,2002.2055103225696,2133.5228869780954,0.9553,1.0728333333333333,1.0703016666666667,0.9553,0.9553,0.9553
2011-08-01,1826.0,1168.1875,1004.1016666666667,1004.1016666666667,1168.1875,1004.1016666666667,41.35,21.360277777777775,18.631500000000003,18.631500000000003,21.360277777777775,18.631500000000003,2199.23863636364,1936.3290644178333,2366.274221020271,1936.3290644178333,1936.3290644178333,2199.23863636364,8997.98863636364,6838.382356672589,7090.819040273334,6838.382356672589,6838.382356672589,7090.819040273334,2393.05681818182,2015.8223663831757,2153.7518642508226,2015.8223663831757,2015.8223663831757,2153.7518642508226,0.9817,1.070838888888889,1.068026666666667,0.9817,0.9817,0.9817
2011-09-01,1629.0,1188.5208333333333,1021.2225,1021.2225,1188.5208333333333,1021.2225,30.45,21.846111111111114,18.9465,18.9465,21.846111111111114,18.9465,2075.22045454545,1945.5151123976316,2344.29356986587,1945.5151123976316,1945.5151123976316,2075.22045454545,8300.13636363636,6875.188543541275,7102.110598714892,6875.188543541275,6875.188543541275,7102.110598714892,2287.67045454545,2027.3602451710544,2169.4375623027704,2027.3602451710544,2027.3602451710544,2169.4375623027704,1.0025,1.0692916666666665,1.0661333333333334,1.0025,1.0025,1.0025
2011-10-01,1718.0,1216.0069444444443,1039.8408333333332,1039.8408333333332,1216.0069444444443,1039.8408333333332,34.24,22.539444444444445,19.31583333333333,19.31583333333333,22.539444444444445,19.31583333333333,1871.41666666667,1961.3043434765366,2311.657143098193,1871.41666666667,1871.41666666667,1871.41666666667,7394.19047619048,6944.613520536904,7100.390288469583,6944.613520536904,6944.613520536904,7100.390288469583,1960.38095238095,2040.3080252492687,2176.682926660635,1960.38095238095,1960.38095238095,1960.38095238095,1.0198,1.0647111111111112,1.0643216666666668,1.0198,1.0198,1.0198
2011-11-01,1704.0,1240.7430555555557,1057.6008333333332,1057.6008333333332,1240.7430555555557,1057.6008333333332,31.35,23.12916666666667,19.610333333333337,19.610333333333337,23.12916666666667,19.610333333333337,1935.31818181818,1982.580890193708,2270.9355521891025,1935.31818181818,1935.31818181818,1935.31818181818,7581.02272727273,7051.608943516702,7109.585743015036,7051.608943516702,7051.608943516702,7109.585743015036,1994.21590909091,2059.9688838351276,2182.819479690938,1994.21590909091,1994.21590909091,1994.21590909091,1.0248,1.0593694444444446,1.06247,1.0248,1.0248,1.0248
2011-12-01,1574.5,1260.451388888889,1073.2475,1073.2475,1260.451388888889,1073.2475,28.18,23.612222222222222,19.865000000000002,19.865000000000002,23.612222222222222,19.865000000000002,1911.15,2004.7543690296868,2229.763929382085,1911.15,1911.15,1911.15,7558.875,7175.325048014057,7124.217431611528,7124.217431611528,7175.325048014057,7124.217431611528,2024.5625,2089.313212538831,2188.07622311199,2024.5625,2024.5625,2024.5625,1.0235,1.0535305555555554,1.0603083333333332,1.0235,1.0235,1.0235
2012-01-01,1738.0,1283.2152777777778,1091.4516666666666,1091.4516666666666,1283.2152777777778,1091.4516666666666,33.6,24.198055555555555,20.202333333333335,20.202333333333335,24.198055555555555,20.202333333333335,1989.22619047619,2026.607212945031,2199.836638617294,1989.22619047619,1989.22619047619,1989.22619047619,8061.91666666667,7308.701701453211,7163.760360904457,7163.760360904457,7308.701701453211,7163.760360904457,2100.21428571429,2115.849588200207,2195.3407793890465,2100.21428571429,2100.21428571429,2100.21428571429,1.013,1.0476472222222222,1.0575866666666667,1.013,1.013,1.013
2012-02-01,1788.0,1306.6666666666667,1109.9683333333335,1109.9683333333335,1306.6666666666667,1109.9683333333335,37.23,24.865277777777777,20.584333333333333,20.584333333333333,24.865277777777777,20.584333333333333,2057.78571428571,2052.712302230745,2178.7768171887224,2052.712302230745,2052.712302230745,2057.78571428571,8441.4880952381,7450.731579098713,7209.149329158426,7209.149329158426,7450.731579098713,7209.149329158426,2121.2619047619,2144.22839111026,2201.1105611350786,2121.2619047619,2121.2619047619,2121.2619047619,0.9967,1.0407444444444445,1.0546816666666667,0.9967,0.9967,0.9967
2012-03-01,1660.75,1327.2847222222222,1126.5891666666669,1126.5891666666669,1327.2847222222222,1126.5891666666669,32.43,25.401944444444446,20.902333333333335,20.902333333333335,25.401944444444446,20.902333333333335,2035.925,2075.2874916246847,2158.439203552359,2035.925,2035.925,2035.925,8470.78409090909,7581.284609401744,7242.574139764486,7242.574139764486,7581.284609401744,7242.574139764486,2056.69318181818,2166.733125958745,2203.5724929532603,2056.69318181818,2056.69318181818,2056.69318181818,0.9938,1.033225,1.0517750000000001,0.9938,0.9938,0.9938
2012-04-01,1662.5,1348.7708333333333,1142.9975000000002,1142.9975000000002,1348.7708333333333,1142.9975000000002,31.2,25.91777777777778,21.197333333333333,21.197333333333333,25.91777777777778,21.197333333333333,2002.68421052632,2092.358233583749,2132.3696860084992,2002.68421052632,2002.68421052632,2002.68421052632,8285.52631578947,7688.190201507006,7251.443876606591,7251.443876606591,7688.190201507006,7251.443876606591,2073.64473684211,2185.6145769821364,2205.063940321682,2073.64473684211,2073.64473684211,2073.64473684211,0.9928,1.0267972222222221,1.049405,0.9928,0.9928,0.9928
2012-05-01,1567.5,1365.3125,1158.1791666666666,1158.1791666666666,1365.3125,1158.1791666666666,28.1,26.267222222222223,21.444833333333335,21.444833333333335,26.267222222222223,21.444833333333335,1928.01136363636,2104.45525976663,2100.377811910375,1928.01136363636,1928.01136363636,1928.01136363636,7896.90909090909,7780.008217190155,7255.09315510587,7255.09315510587,7780.008217190155,7255.09315510587,1999.25,2200.9636266897387,2203.284773655015,1999.25,1999.25,1999.25,1.0097,1.022822222222222,1.0479816666666666,1.0097,1.0097,1.0097
2012-06-01,1569.5,1382.7708333333333,1173.5291666666667,1173.5291666666667,1382.7708333333333,1173.5291666666667,27.08,26.63222222222222,21.687166666666666,21.687166666666666,26.63222222222222,21.687166666666666,1855.93421052632,2112.765300968119,2070.832469387401,1855.93421052632,1855.93421052632,1855.93421052632,7428.28947368421,7847.03204095411,7253.660678079972,7253.660678079972,7428.28947368421,7253.660678079972,1850.95789473684,2206.07041164455,2193.5233576149144,1850.95789473684,1850.95789473684,1850.95789473684,1.028,1.0200888888888888,1.0473633333333334,1.0200888888888888,1.0200888888888888,1.028
2012-07-01,1622.75,1401.8333333333333,1189.4625,1189.4625,1401.8333333333333,1189.4625,28.2,27.036944444444444,21.941666666666666,21.941666666666666,27.036944444444444,21.941666666666666,1847.75,2120.1789483111143,2042.52337847831,1847.75,1847.75,1847.75,7584.26136363636,7912.472272069612,7247.049503837548,7247.049503837548,7584.26136363636,7247.049503837548,1881.47727272727,2211.8342730850413,2173.6741151906717,1881.47727272727,1881.47727272727,1881.47727272727,1.0142,1.0170694444444444,1.0467633333333333,1.0142,1.0142,1.0142
2012-08-01,1657.75,1421.4722222222222,1205.9583333333333,1205.9583333333333,1421.4722222222222,1205.9583333333333,30.52,27.480833333333337,22.251166666666666,22.251166666666666,27.480833333333337,22.251166666666666,1816.31818181818,2120.1318839171745,2018.7258405995224,1816.31818181818,1816.31818181818,1816.31818181818,7510.43181818182,7949.515517019107,7247.219958383002,7247.219958383002,7510.43181818182,7247.219958383002,1897.77272727273,2211.965807175951,2153.383774281581,1897.77272727273,1897.77272727273,1897.77272727273,0.9924,1.0144361111111109,1.0456716666666666,0.9924,0.9924,0.9924
2012-09-01,1781.0,1443.1319444444443,1223.3458333333333,1223.3458333333333,1443.1319444444443,1223.3458333333333,34.65,27.98638888888889,22.601166666666668,22.601166666666668,27.98638888888889,22.601166666666668,2009.85,2123.762502604043,2004.0966739328555,2004.0966739328555,2009.85,2004.0966739328555,8087.7425,8002.070864241329,7254.1598333830025,7254.1598333830025,8002.070864241329,7254.1598333830025,2177.675,2211.1935218224153,2135.8779409482477,2135.8779409482477,2177.675,2135.8779409482477,0.9783,1.0115666666666667,1.0448650000000002,0.9783,0.9783,0.9783
2012-10-01,1718.0,1461.8402777777778,1238.9291666666666,1238.9291666666666,1461.8402777777778,1238.9291666666666,32.28,28.422777777777775,22.9005,22.9005,28.422777777777775,22.9005,1903.95869565217,2119.1267845539774,1986.1628333531453,1903.95869565217,1903.95869565217,1903.95869565217,8062.03260869565,8050.849863472773,7254.850594252567,7254.850594252567,8050.849863472773,7254.850594252567,2141.96739130435,2208.812249863698,2109.5339192091174,2109.5339192091174,2141.96739130435,2109.5339192091174,0.9872,1.0096916666666667,1.0450616666666668,0.9872,0.9872,0.9872
2012-11-01,1728.25,1477.2916666666667,1254.4875,1254.4875,1477.2916666666667,1254.4875,34.28,28.87111111111111,23.234666666666666,23.234666666666666,28.87111111111111,23.234666666666666,1912.39772727273,2111.233732004675,1975.4594242622366,1912.39772727273,1912.39772727273,1912.39772727273,7711.22727272727,8079.427274487684,7267.413851828325,7267.413851828325,7711.22727272727,7267.413851828325,2181.96590909091,2205.437956333155,2090.5681995121477,2090.5681995121477,2181.96590909091,2090.5681995121477,0.997,1.007961111111111,1.0455583333333334,0.997,0.997,0.997
2012-12-01,1664.0,1492.8472222222222,1268.2791666666667,1268.2791666666667,1492.8472222222222,1268.2791666666667,29.95,29.231111111111108,23.487833333333334,23.487833333333334,29.231111111111108,23.487833333333334,2040.42894736842,2101.966811230517,1969.8232863480066,1969.8232863480066,2040.42894736842,1969.8232863480066,7966.48684210526,8106.913681477381,7289.67636401156,7289.67636401156,7966.48684210526,7289.67636401156,2279.80263157895,2204.1473945119346,2084.9635211495747,2084.9635211495747,2204.1473945119346,2084.9635211495747,0.9898,1.006186111111111,1.0453533333333334,0.9898,0.9898,0.9898
2013-01-01,1674.5,1509.2847222222222,1280.7916666666667,1280.7916666666667,1509.2847222222222,1280.7916666666667,32.03,29.668333333333333,23.742666666666665,23.742666666666665,29.668333333333333,23.742666666666665,2031.40909090909,2091.320883200214,1964.2732863480064,1964.2732863480064,2031.40909090909,1964.2732863480064,8053.73863636364,8125.9793380430365,7305.9235231024695,7305.9235231024695,8053.73863636364,7305.9235231024695,2334.46590909091,2203.65616976446,2080.1748847859385,2080.1748847859385,2203.65616976446,2080.1748847859385,0.9921,1.00475,1.0450566666666665,0.9921,0.9921,0.9921
2013-02-01,1591.0,1522.576388888889,1291.1583333333333,1291.1583333333333,1522.576388888889,1291.1583333333333,28.95,30.024722222222223,23.89816666666667,23.89816666666667,28.95,23.89816666666667,2128.6875,2090.4844248668805,1958.7768081734034,1958.7768081734034,2090.4844248668805,1958.7768081734034,8060.925,8159.125171376371,7307.919892150088,7307.919892150088,8060.925,7307.919892150088,2365.7875,2210.3231836533487,2068.1112240716525,2068.1112240716525,2210.3231836533487,2068.1112240716525,1.0098,1.0034333333333332,1.0452433333333333,1.0034333333333332,1.0034333333333332,1.0098
2013-03-01,1602.5,1536.2708333333333,1302.2458333333334,1302.2458333333334,1536.2708333333333,1302.2458333333334,28.64,30.334166666666672,24.075666666666667,24.075666666666667,28.64,24.075666666666667,1929.15,2080.8146181035954,1949.0762379979647,1929.15,1929.15,1929.15,7652.375,8164.276288526129,7294.88754565886,7294.88754565886,7652.375,7294.88754565886,2173.35,2210.61968123789,2054.118153896214,2054.118153896214,2173.35,2054.118153896214,1.0244,1.003475,1.0456016666666665,1.003475,1.003475,1.0244
2013-04-01,1472.75,1544.5347222222222,1312.3291666666667,1312.3291666666667,1472.75,1312.3291666666667,24.42,30.495277777777776,24.208166666666667,24.208166666666667,24.42,24.208166666666667,1855.6,2066.595173659151,1942.027715270692,1855.6,1855.6,1855.6,7221.1619047619,8150.146410880627,7270.003880435195,7221.1619047619,7221.1619047619,7221.1619047619,2024.36904761905,2203.736877005086,2040.6097213565315,2024.36904761905,2024.36904761905,2024.36904761905,1.0187,1.00385,1.045685,1.00385,1.00385,1.0187
2013-05-01,1410.25,1549.986111111111,1321.175,1321.175,1410.25,1321.175,22.57,30.6075,24.3035,22.57,22.57,22.57,1831.0119047619,2062.7402411890866,1936.2391636833902,1831.0119047619,1831.0119047619,1831.0119047619,7248.71428571429,8161.411866185556,7251.547035197101,7248.71428571429,7248.71428571429,7248.71428571429,2031.89285714286,2208.0453043233815,2037.539810642246,2031.89285714286,2031.89285714286,2031.89285714286,1.0196,1.0032750000000001,1.0460233333333333,1.0032750000000001,1.0032750000000001,1.0196
2013-06-01,1203.25,1548.951388888889,1325.6833333333334,1203.25,1203.25,1203.25,18.86,30.610833333333332,24.323666666666668,18.86,18.86,18.86,1839.0125,2065.3097171991885,1935.1198085246604,1839.0125,1839.0125,1839.0125,7000.2375,8175.26568563,7230.017660197101,7000.2375,7000.2375,7000.2375,2099.6875,2218.9453990203515,2041.526070562881,2041.526070562881,2099.6875,2041.526070562881,1.0314,1.0031027777777777,1.04627,1.0031027777777777,1.0031027777777777,1.0314
2013-07-01,1331.5,1553.4930555555557,1332.675,1331.5,1331.5,1331.5,19.94,30.674166666666665,24.364666666666665,19.94,19.94,19.94,1837.61956521739,2065.04839199058,1934.8060404087182,1837.61956521739,1837.61956521739,1837.61956521739,6906.64130434783,8179.601050144713,7205.011319617391,6906.64130434783,6906.64130434783,6906.64130434783,2047.72826086957,2224.6054643475363,2042.9874836063593,2042.9874836063593,2047.72826086957,2042.9874836063593,1.0402,1.0030472222222222,1.0467233333333334,1.0030472222222222,1.0030472222222222,1.0402
2013-08-01,1392.75,1557.9166666666667,1341.9458333333334,1341.9458333333334,1392.75,1341.9458333333334,23.64,30.806666666666665,24.529333333333334,23.64,23.64,23.64,1896.39285714286,2060.851632731321,1937.5017546944325,1896.39285714286,1896.39285714286,1896.39285714286,7186.25,8176.367253848416,7197.552152950724,7186.25,7186.25,7186.25,2173.08333333333,2227.1134008554727,2047.491372495248,2047.491372495248,2173.08333333333,2047.491372495248,1.0407,1.0030555555555556,1.04651,1.0030555555555556,1.0030555555555556,1.0407
2013-09-01,1335.75,1558.6041666666667,1349.2583333333334,1335.75,1335.75,1335.75,21.68,30.795833333333334,24.674666666666667,21.68,21.68,21.68,1846.88095238095,2052.405459691398,1939.2077251129028,1846.88095238095,1846.88095238095,1846.88095238095,7159.26904761905,8160.524979918642,7200.62140980498,7159.26904761905,7159.26904761905,7159.26904761905,2084.91904761905,2224.115255713578,2051.0349096525356,2051.0349096525356,2084.91904761905,2051.0349096525356,1.0342,1.0030888888888887,1.0461099999999999,1.0030888888888887,1.0030888888888887,1.0342
2013-10-01,1333.75,1558.5208333333333,1359.3458333333333,1333.75,1333.75,1333.75,22.2,30.74694444444445,24.889999999999997,22.2,22.2,22.2,1884.83695652174,2038.8297666847272,1948.9049352578304,1884.83695652174,1884.83695652174,1884.83695652174,7203.02173913043,8130.337753095546,7239.09025038469,7203.02173913043,7203.02173913043,7203.02173913043,2115.42826086957,2216.667495764187,2061.3876995076075,2061.3876995076075,2115.42826086957,2061.3876995076075,1.0363,1.0035999999999998,1.0436366666666665,1.0035999999999998,1.0035999999999998,1.0363
2013-11-01,1245.25,1554.9166666666667,1366.5416666666667,1245.25,1245.25,1245.25,19.93,30.546944444444446,25.0535,19.93,19.93,19.93,1866.41666666667,2027.249800354761,1960.522504702275,1866.41666666667,1866.41666666667,1866.41666666667,7070.65476190476,8091.788706077749,7294.781371416437,7070.65476190476,7070.65476190476,7070.65476190476,2089.55952380952,2209.0170027386944,2074.773274904433,2074.773274904433,2089.55952380952,2074.773274904433,1.0486,1.0045916666666665,1.0408283333333332,1.0045916666666665,1.0045916666666665,1.0408283333333332
2013-12-01,1201.5,1549.1180555555557,1372.15,1201.5,1201.5,1201.5,19.5,30.237777777777783,25.198666666666668,19.5,19.5,19.5,1974.975,2018.573510672221,1974.890342003862,1974.890342003862,1974.975,1974.890342003862,7214.9,8037.956563220605,7363.278117448182,7214.9,7214.9,7214.9,2136.7275,2201.3371449344613,2094.2492887933217,2094.2492887933217,2136.7275,2094.2492887933217,1.0639,1.0061416666666667,1.0379983333333334,1.0061416666666667,1.0061416666666667,1.0379983333333334
2014-01-01,1246.5,1546.701388888889,1377.6166666666666,1246.5,1246.5,1246.5,19.31,30.003333333333337,25.312,19.31,19.31,19.31,2036.93181818182,2009.1601583994936,1988.7971421481625,1988.7971421481625,2009.1601583994936,1988.7971421481625,7291.46590909091,7975.686171806465,7430.463263552079,7291.46590909091,7291.46590909091,7291.46590909091,2143.17045454545,2189.092574227391,2110.8870503373337,2110.8870503373337,2143.17045454545,2110.8870503373337,1.094,1.0089222222222223,1.0358183333333335,1.0089222222222223,1.0089222222222223,1.0358183333333335
2014-02-01,1327.75,1544.423611111111,1384.0166666666667,1327.75,1327.75,1327.75,21.27,29.66388888888889,25.44633333333333,21.27,21.27,21.27,2034.525,1996.9677972883826,2004.0725171481622,1996.9677972883826,1996.9677972883826,2004.0725171481622,7149.2125,7899.804921806465,7494.143263552078,7149.2125,7149.2125,7149.2125,2108.025,2175.549518671835,2127.693717004,2108.025,2108.025,2108.025,1.1054,1.0121944444444444,1.0334883333333333,1.0121944444444444,1.0121944444444444,1.0334883333333333
