report_id,year,effective_date,company,study_type,concentrate_id,concentrate_name,concentrate_type,tc_usd_per_dmt,cu_rc_usd_per_lb,zn_rc_usd_per_lb,ag_rc_usd_per_oz,au_rc_usd_per_oz,cu_grade_pct,zn_grade_pct,ag_grade_gpt,au_grade_gpt,moisture_pct,cu_payability_pct,zn_payability_pct,ag_payability_pct,au_payability_pct
2022-000033595 Ivanhoe Mines Ltd-f1-03347041_1-1-1,2022,2022-02-14,Ivanhoe Mines Ltd,FS,1,zinc_concentrate,zinc,208.7912088,,,,,,54.79,,,9,,85,,
2022-000040073 Kuya Silver Corporation-f1-03400179_2-1-1,2022,2022-04-09,Kuya Silver Corporation,PEA,2,zinc_concentrate,zinc,399.739152,,,,,0.65,50,5.12,2.1,9,,85,,
2022-000040073 Kuya Silver Corporation-f1-03400179_2-1-1,2022,2022-04-09,Kuya Silver Corporation,PEA,3,copper_concentrate,copper,290.7193833,0.08,,0.5,5,20,6,180,5,9,96.5,,90,92
2022-000043356 Titan Mining Corporation-f1-03353194_1-1-1,2022,2021-02-24,Titan Mining Corporation,PEA,1,zinc_concentrate,zinc,210,,,,,,59,,,8.5,,85,,
2023-000001604 Lumina Gold Corp-f1-03546687_1-1-1,2023,2023-04-07,Lumina Gold Corp,PFS,1,copper_gold_concentrate,copper,58,0.07285,,0.4,7.5,21.8,,134,137,8,96.5,,90,98
2023-000001691 Hudbay Minerals Inc. ( HudBay Minerals Inc.)-f1-06024854_1-1-1,2023,2023-07-01,Hudbay Minerals Inc. ( HudBay Minerals Inc.),PFS,1,copper_concentrate,copper,75,0.075,,,,25,,,,9,96.5,,90,90
2023-000003151 Northern Dynasty Minerals Ltd-f1-06024040_2-4-1,2023,2023-08-21,Northern Dynasty Minerals Ltd,PEA,1,copper_gold_concentrate,copper,70,0.07,,0.6,7,26,,101.8,20.2,8,96.15,,90,97
2023-000003353 Excellon Resources Inc-f1-03481561_1-1-1,2023,2022-03-31,Excellon Resources Inc,PEA,2,zinc_concentrate,zinc,150,,,,,,49.2,156,,12.2,,85,70,
2023-000003353 Excellon Resources Inc-f1-03481561_1-1-1,2023,2022-03-31,Excellon Resources Inc,PEA,3,copper_concentrate,copper,75,,,0.75,,23.9,,1740,,10.2,96.5,,90,
2023-000005955 NorthWest Copper Corp. ( _Serengeti Resources Inc._)-f1-03493519_1-1-1,2023,2023-01-04,NorthWest Copper Corp. ( _Serengeti Resources Inc._),PEA,1,copper_gold_concentrate,copper,75,0.075,,0.4,5,,,,,8,96,,70,97.5
2023-000008633 Los Andes Copper Ltd-f1-03518173_1-1-1,2023,2023-02-20,Los Andes Copper Ltd,PFS,1,copper_concentrate,copper,85,0.085,,,,24.1,,55,,15,96.5,,90,
2023-000009850 New Age Metals Inc-f1-06008684_1-3-1,2023,2023-06-29,New Age Metals Inc,PEA,1,copper_concentrate,copper,85,0.085,,0.5,5,13,,57.1,5.9,20,91,,0,82
2023-000016002 Surge Copper Corp-f1-06001766_1-1-1,2023,2023-06-12,Surge Copper Corp,PEA,1,copper_concentrate,copper,75,0.08,,,,26,,240,2,10,96.5,,90,90
2023-000020073 CERRO DE PASCO RESOURCES INC. ( Genius Properties Ltd.)-f1-03518451_1-1-1,2023,2023-01-31,CERRO DE PASCO RESOURCES INC. ( Genius Properties Ltd.),PEA,1,zinc_concentrate,zinc,200,,,,,0.33,50.85,13.83,,8.6,,92,,
2023-000020073 CERRO DE PASCO RESOURCES INC. ( Genius Properties Ltd.)-f1-03518451_1-1-1,2023,2023-01-31,CERRO DE PASCO RESOURCES INC. ( Genius Properties Ltd.),PEA,2,copper_concentrate,copper,128,,,,,20.83,13.64,433.82,,8,96.4,,90,
2023-000024140 Highland Copper Company Inc-f1-03521951_1-1-1,2023,2023-03-06,Highland Copper Company Inc,FS,1,copper_concentrate,copper,65,0.065,,0.5,,24.7,954.2,48.1,0.2,9,96.5,,90,
2023-000024140 Highland Copper Company Inc-f1-06024747_2-1-1,2023,2023-07-12,Highland Copper Company Inc,PEA,1,copper_concentrate,copper,65,0.065,,0.5,,30.5,,142.25,,9,96.5,,90,
2023-000024464 Nickel Creek Platinum Corp-f1-06033570_1-1-1,2023,2023-09-20,Nickel Creek Platinum Corp,PFS,3,copper_concentrate,copper,70,,,,,25.6,,,,8,95,,,
2023-000026264 Ascendant Resources Inc-f1-06003352_1-1-1,2023,2023-07-24,Ascendant Resources Inc,FS,2,zinc_concentrate,zinc,184.9462366,,,0.4,5,,35,,,7,,85,65,90
2023-000026264 Ascendant Resources Inc-f1-06003352_1-1-1,2023,2023-07-24,Ascendant Resources Inc,FS,3,copper_concentrate,copper,31.61290323,0.03,,0.4,5,20,,,,7,96.5,,90,90
2023-000028681 Golden Minerals Company-f1-06026625_2-1-1,2023,2023-06-01,Golden Minerals Company,PEA,2,zinc_concentrate,zinc,375,,,,,,50.26,548.88,,11,,85,70,
2023-000030584 Atalaya Mining plc-f1-03508573_1-1-1,2023,2022-10-31,Atalaya Mining plc,PEA,1,copper_concentrate,copper,0.45,,,,,23,,,,8,,,,
2023-000030584 Atalaya Mining plc-f1-03508573_1-1-1,2023,2022-10-31,Atalaya Mining plc,PEA,2,zinc_concentrate,zinc,0.33,,,,,,49.9,,,,,,,
2023-000031036 GoldMining Inc. ( Brazil Resources Inc.)-f1-06024533_3-1-1,2023,2023-07-24,GoldMining Inc. ( Brazil Resources Inc.),PEA,1,copper_concentrate,copper,76.08695652,0.07,,,2,24.5,,175,75,8,96,,92,97
2023-000031822 Granite Creek Copper Ltd-f1-03500584_1-1-1,2023,2022-02-25,Granite Creek Copper Ltd,PEA,1,copper_concentrate,copper,0.08,0.06,,0.31,4.26,40,,134.4,11,,,,,
2023-000033050 Trilogy Metals Inc-f1-03491294_1-1-1,2023,2023-01-20,Trilogy Metals Inc,FS,1,copper_concentrate,copper,80,0.08,,0.5,5,30.3,,161,3.4,6,96.5,,90,90
2023-000033050 Trilogy Metals Inc-f1-03491294_1-1-1,2023,2023-01-20,Trilogy Metals Inc,FS,3,zinc_concentrate,zinc,215,,,,,,53.7,,,6,,85,70,
2023-000036463 Faraday Copper Corp. ( Copperbank Resources Corp.)-f1-03549937_1-1-1,2023,2023-05-03,Faraday Copper Corp. ( Copperbank Resources Corp.),PEA,1,copper_concentrate,copper,80,0.08,,0.4,,30,,45,0.6,8,96.5,,95,
2024-000005620 Troilus Gold Corp-f1-1_1-.pdf (eec5103ff2cd9904),2024,2024-05-14,Troilus Gold Corp,FS,1,copper_gold_concentrate,copper,77,0.077,,0.5,5,13.3,,229,80,8,96.6,,97,98
2024-000006180 New Pacific Metals Corp-f1-06205411_2-1-1,2024,2024-09-05,New Pacific Metals Corp,PEA,2,zinc_concentrate,zinc,175,,,0.5,,,45.8,356,,10,,85,70,
2024-000006237 First Quantum Minerals Ltd-f1-06086044_1-1-1,2024,2023-09-30,First Quantum Minerals Ltd,FS,1,copper_concentrate,copper,,,,,,99.9,,,,,100,,,
2024-000006237 First Quantum Minerals Ltd-f1-06086044_1-1-1,2024,2023-09-30,First Quantum Minerals Ltd,FS,2,zinc_concentrate,zinc,,,,,,,99.995,,,,,100,,
2024-000007580 Discovery Silver Corp-f1-06085725_1-4-1,2024,2024-02-16,Discovery Silver Corp,FS,2,zinc_concentrate,zinc,223.0400357,,0,,,,52.66,240,0.46,10.33,,85,70,70
2024-000007638 Southern Silver Exploration Corp-f1-06158987_1-1-1,2024,2024-06-04,Southern Silver Exploration Corp,PEA,2,zinc_concentrate,zinc,,,,,,,54,,,8.5,,85,70,
2024-000007638 Southern Silver Exploration Corp-f1-06158987_1-1-1,2024,2024-06-04,Southern Silver Exploration Corp,PEA,3,copper_concentrate,copper,,,,,,27,,,,8.5,90,,90,90
2024-000008916 Tinka Resources Limited-f1-06113611_1-1-1,2024,2024-02-28,Tinka Resources Limited,PEA,1,zinc_concentrate,zinc,220,,,,,,50,,,10,,85,,
2024-000010678 Trigon Metals Inc-f1-06098799_1-1-1,2024,2024-02-29,Trigon Metals Inc,FS,1,copper_concentrate,copper,75,0.075,,0.5,,26,,129,,8.04,96.5,,90,
2024-000013177 Alta Copper Corp-f1-06144797_1-1-1,2024,2024-05-31,Alta Copper Corp,PEA,1,copper_concentrate,copper,75,0.075,,,,26,,,,9,96.5,,90,93
2024-000024599 Sama Resources Inc-f1-_1-Ressources Sama Inc-06125382 -1-.pdf (2f7b76c4a9b34af4),2024,2024-03-21,Sama Resources Inc,PEA,2,copper_concentrate,copper,114.1304348,,,,,26,,,1.42,8,,,,
2024-000026117 Oroco Resource Corp-f1-06173815_1-1-1,2024,2024-08-15,Oroco Resource Corp,PEA,1,copper_concentrate,copper,75,0.075,,0.5,5,26.6,,,,9,96.2,,90,70.2
2024-000030266 Cordoba Minerals Corp-f1-06064213_1-3-1,2024,2023-12-18,Cordoba Minerals Corp,FS,1,copper_concentrate,copper,80,0.08,,0.4,5,22,,114,6.3,8,95.45,,90,93.5
2024-000031923 Rokmaster Resources Corp-f1-06083588_1-1-1,2024,2023-12-29,Rokmaster Resources Corp,PEA,2,zinc_concentrate,zinc,285,,,1.2,5,,54,65,1.72,12,,85,70,70
2024-000032350 Atico Mining Corporation-f1-06168420_2-1-1,2024,2024-07-02,Atico Mining Corporation,FS,2,zinc_concentrate,zinc,160,,,,,4.64,41.4,166,18.8,9,,85,,
2024-000043090 SolGold plc-f1-06095451_1-1-1,2024,2023-12-31,SolGold plc,PFS,1,copper_gold_concentrate,copper,79,0.079,,0.5,5,25,,66,13,11,96.6,,97,98
2024-000045664 P2 Gold Inc-f1-06153816_1-1-1,2024,2024-05-17,P2 Gold Inc,PEA,1,copper_concentrate,copper,213.85,170,,1,,,,,,20,96.5,,96.5,
2024-000045664 P2 Gold Inc-f1-06153816_1-1-1,2024,2024-05-17,P2 Gold Inc,PEA,2,copper_concentrate,copper,,,,,,21.1,,,,,,,,
2024-000052252 Silver Mountain Resources Inc-f1-06149229_2-1-1,2024,2024-05-15,Silver Mountain Resources Inc,PEA,2,zinc_concentrate,zinc,227,,,,,0.18,53.45,4.6,0.69,8.25,,85,70,65
2024-000054671 Aardvark 2 Capital Corp-f1-06206632_1-1-1,2024,2024-05-24,Aardvark 2 Capital Corp,PEA,1,copper_concentrate,copper,93,0.093,,0.35,3.85,23,,,,8,97,,90,96
2024-000054671 Aardvark 2 Capital Corp-f1-06206632_1-1-1,2024,2024-05-24,Aardvark 2 Capital Corp,PEA,2,zinc_concentrate,zinc,230,,,,,,53,,,9,,85,,
2024-000054684 Capstone Copper Corp-f1-06183998_1-1-1,2024,2024-07-31,Capstone Copper Corp,FS,1,copper_concentrate,copper,70,0.07,,,5,26.4,,27,3,9,96.55,,,90
2024-000103253 Emerging Goldfields Resources Ltd-f1-1_1-.pdf (855b9b53b00f0ef4),2024,2023-01-15,Emerging Goldfields Resources Ltd,PFS,2,copper_gold_concentrate,copper,,187,,,,15,,,20,,,,,
2025-000000923 Barrick Gold Corporation-f1-06241751_1-1-2,2025,2024-12-31,Barrick Gold Corporation,FS,1,copper_concentrate,copper,50,0.05,,,,27.8,,,,10,96.55,,,
2025-000001767 DPM Metals Inc-f2-1_1-.pdf (30f36a91a40a0e04),2025,2025-05-28,DPM Metals Inc,FS,1,copper_gold_concentrate,copper,125,,,0.5,5,8.8,,531.7,28.1,,88.7,,90,96
2025-000003116 Aris Mining Corporation-f1-06335076_1-1-1,2025,2025-08-18,Aris Mining Corporation,PFS,1,copper_concentrate,copper,100,0.08,,0.5,10,18,,1711,385,9,96.5,,96,96
2025-000003116 Aris Mining Corporation-f1-06351776_2-1-1,2025,2025-10-21,Aris Mining Corporation,PEA,1,copper_concentrate,copper,50,0.05,,1,8,20.1,,154,112,10,96.5,,93,95
2025-000003212 Taseko Mines Limited-f1-06308885_1-1-1,2025,2025-06-15,Taseko Mines Limited,PFS,1,copper_concentrate,copper,,,,,,25.5,,116,1.7,8,96.1,,90,90
2025-000005247 Koryx Copper Inc. ( Deep-South Resources Inc.)-f1-06345472_1-1-1,2025,2025-09-04,Koryx Copper Inc. ( Deep-South Resources Inc.),PEA,1,copper_concentrate,copper,60,0.06,,,,21,,,,10,97.5,,,
2025-000008811 Foran Mining Corporation-f1-06252011_1-1-1,2025,2024-11-16,Foran Mining Corporation,FS,1,copper_concentrate,copper,30,0.03,,0.45,5,28.1,,227,9.2,9,98,,90,98
2025-000008811 Foran Mining Corporation-f1-06252011_1-1-1,2025,2024-11-16,Foran Mining Corporation,FS,2,zinc_concentrate,zinc,120,,,,,,47.1,,0.7,9,,85,,
2025-000020943 Cornish Metals Inc-f1-06343317_1-3-1,2025,2025-09-29,Cornish Metals Inc,PEA,2,copper_concentrate,copper,,,,,,,,,,,,,,
2025-000020943 Cornish Metals Inc-f1-06343317_1-3-1,2025,2025-09-29,Cornish Metals Inc,PEA,3,zinc_concentrate,zinc,,,,,,,,,,,,,,
2025-000025425 Blue Moon Metals Inc-f1-06337712_3-1-1,2025,2025-03-03,Blue Moon Metals Inc,PEA,1,zinc_concentrate,zinc,165,,,,,0.39,62.3,44.8,0.56,8,,87.16,90,96
2025-000025425 Blue Moon Metals Inc-f1-06337712_3-1-1,2025,2025-03-03,Blue Moon Metals Inc,PEA,2,copper_concentrate,copper,30,0.03,,0.5,5,26.5,7.02,484,8.42,8,96.5,,90,96
2025-000027022 Barrick North America Finance LLC-f1-06241783_1-1-2,2025,2024-12-31,Barrick North America Finance LLC,FS,1,copper_concentrate,copper,85,0.09,,,6,27,,35,9,8,96.5,,,94
2025-000029200 Silver X Mining Corp-f1-06348374_1-1-1,2025,2025-05-31,Silver X Mining Corp,PEA,2,zinc_concentrate,zinc,,,,,,,,,,,,85,70,
2025-000029249 GoGold Resources Inc-f1-06247278_1-1-1,2025,2025-01-14,GoGold Resources Inc,FS,1,copper_concentrate,copper,,,,,,61,10,,,50,70,,,
2025-000029999 St. Augustine Gold and Copper Limited-f1-06316071_1-1-1,2025,2025-07-10,St. Augustine Gold and Copper Limited,PFS,1,copper_concentrate,copper,70,0.07,,,5,25,,,39.4,10,96.5,,92,97.5
2025-000030394 US Copper Corp-f1-06225836_1-1-1,2025,2024-12-16,US Copper Corp,PEA,1,copper_concentrate,copper,96.9064611,0.08,,0.3,,25.5,,,,9,99,,90,98
2025-000032328 NorthIsle Copper and Gold Inc-f1-06266759_1-1-1,2025,2025-02-12,NorthIsle Copper and Gold Inc,PEA,1,copper_concentrate,copper,48.95447234,0.048954472,,,4.475837471,22.4,,22.8,15.1,9,96.5,,,97.5
2025-000033050 Trilogy Metals Inc-f1-06240435_1-1-1,2025,2025-01-15,Trilogy Metals Inc,PEA,1,copper_concentrate,copper,80,0.08,,,,29.5,1.16,,,6,96.5,,,
2025-000039579 BMC Minerals Ltd-f1-06266600_1-1-1,2025,2025-03-01,BMC Minerals Ltd,FS,1,copper_concentrate,copper,,,,,,25,,,,9,,,,
2025-000039579 BMC Minerals Ltd-f1-06266600_1-1-1,2025,2025-03-01,BMC Minerals Ltd,FS,3,zinc_concentrate,zinc,,,,,,,52,,,,,,,
2025-000040264 Meridian Mining UK Societas-f1-1_1-.pdf (df544cd50a3c82ad),2025,2025-03-10,Meridian Mining UK Societas,PFS,1,copper_gold_concentrate,copper,70,0.07,,0.5,5,24.8,0.746,59,12.7,7.5,95.97,,97,98
2025-000044770 Xanadu Mines Ltd-f1-06229361_1-1-1,2025,2025-01-13,Xanadu Mines Ltd,PFS,1,copper_gold_concentrate,copper,75,0.075,,,4.5,21.714,,,12.7295,8,96.5,,,97
2025-000050838 Railtown Capital Corp-f1-06349033_1-1-1,2025,2025-07-15,Railtown Capital Corp,PEA,1,copper_concentrate,copper,75,0.075,,,,65,,,,8,96.5,,,
2025-000053244 Canadian Copper Inc-f1-06307870_1-1-1,2025,2025-07-07,Canadian Copper Inc,PEA,1,zinc_concentrate,zinc,175,,0,,,,48,,,8.5,,85,,
2025-000053244 Canadian Copper Inc-f1-06307870_1-1-1,2025,2025-07-07,Canadian Copper Inc,PEA,2,copper_concentrate,copper,65,0.065,,,,22,,,,8,96.5,,90,
2025-000053528 Hot Chili Limited-f1-06283329_1-1-1,2025,2025-03-27,Hot Chili Limited,PFS,1,copper_concentrate,copper,54.5,0.0545,,0.48,4.75,25.6,,23.1,3.82,8,96,,90,92
2025-000106960 Cygnus Metals Limited-f2-1_1-.pdf (d9b45b1f65d8bd88),2025,2025,Cygnus Metals Limited,PEA,1,copper_concentrate,copper,70,0.07,,,6,,,,,8,96.5,,,95
